Year,WkNo,Cases,avg_rainfall,tot_rainfall,max_30m_rainfall,max_60m_rainfall,max_120m_rainfall,avg_temp,max_temp,min_temp,avg_wind,max_wind,log_cases,log_avg_rainfall,log_tot_rainfall,log_max_30m_rainfall,log_max_60m_rainfall,log_max_120m_rainfall,log_avg_temp,log_max_temp,log_min_temp,log_avg_wind,log_max_wind,z_cases,z_avg_rainfall,z_tot_rainfall,z_avg_temp,z_max_temp,z_min_temp,z_avg_wind,z_max_wind,mm_cases,mm_avg_rainfall,mm_tot_rainfall,mm_avg_temp,mm_max_temp,mm_min_temp,mm_avg_wind,mm_max_wind,Date,diff1_avg_rainfall,diff1_tot_rainfall,diff1_max_30m_rainfall,diff1_max_60m_rainfall,diff1_max_120m_rainfall,diff1_avg_temp,diff1_max_temp,diff1_min_temp,diff1_avg_wind,diff1_max_wind,diff1_log_cases,diff1_log_avg_rainfall,diff1_log_tot_rainfall,diff1_log_max_30m_rainfall,diff1_log_max_60m_rainfall,diff1_log_max_120m_rainfall,diff1_log_avg_temp,diff1_log_max_temp,diff1_log_min_temp,diff1_log_avg_wind,diff1_log_max_wind,diff1_z_cases,diff1_z_avg_rainfall,diff1_z_tot_rainfall,diff1_z_avg_temp,diff1_z_max_temp,diff1_z_min_temp,diff1_z_avg_wind,diff1_z_max_wind,diff1_mm_cases,diff1_mm_avg_rainfall,diff1_mm_tot_rainfall,diff1_mm_avg_temp,diff1_mm_max_temp,diff1_mm_min_temp,diff1_mm_avg_wind,diff1_mm_max_wind,diff2_avg_rainfall,diff2_tot_rainfall,diff2_max_30m_rainfall,diff2_max_60m_rainfall,diff2_max_120m_rainfall,diff2_avg_temp,diff2_max_temp,diff2_min_temp,diff2_avg_wind,diff2_max_wind,diff2_log_cases,diff2_log_avg_rainfall,diff2_log_tot_rainfall,diff2_log_max_30m_rainfall,diff2_log_max_60m_rainfall,diff2_log_max_120m_rainfall,diff2_log_avg_temp,diff2_log_max_temp,diff2_log_min_temp,diff2_log_avg_wind,diff2_log_max_wind,diff2_z_cases,diff2_z_avg_rainfall,diff2_z_tot_rainfall,diff2_z_avg_temp,diff2_z_max_temp,diff2_z_min_temp,diff2_z_avg_wind,diff2_z_max_wind,diff2_mm_cases,diff2_mm_avg_rainfall,diff2_mm_tot_rainfall,diff2_mm_avg_temp,diff2_mm_max_temp,diff2_mm_min_temp,diff2_mm_avg_wind,diff2_mm_max_wind,diff3_avg_rainfall,diff3_tot_rainfall,diff3_max_30m_rainfall,diff3_max_60m_rainfall,diff3_max_120m_rainfall,diff3_avg_temp,diff3_max_temp,diff3_min_temp,diff3_avg_wind,diff3_max_wind,diff3_log_cases,diff3_log_avg_rainfall,diff3_log_tot_rainfall,diff3_log_max_30m_rainfall,diff3_log_max_60m_rainfall,diff3_log_max_120m_rainfall,diff3_log_avg_temp,diff3_log_max_temp,diff3_log_min_temp,diff3_log_avg_wind,diff3_log_max_wind,diff3_z_cases,diff3_z_avg_rainfall,diff3_z_tot_rainfall,diff3_z_avg_temp,diff3_z_max_temp,diff3_z_min_temp,diff3_z_avg_wind,diff3_z_max_wind,diff3_mm_cases,diff3_mm_avg_rainfall,diff3_mm_tot_rainfall,diff3_mm_avg_temp,diff3_mm_max_temp,diff3_mm_min_temp,diff3_mm_avg_wind,diff3_mm_max_wind,diff4_avg_rainfall,diff4_tot_rainfall,diff4_max_30m_rainfall,diff4_max_60m_rainfall,diff4_max_120m_rainfall,diff4_avg_temp,diff4_max_temp,diff4_min_temp,diff4_avg_wind,diff4_max_wind,diff4_log_cases,diff4_log_avg_rainfall,diff4_log_tot_rainfall,diff4_log_max_30m_rainfall,diff4_log_max_60m_rainfall,diff4_log_max_120m_rainfall,diff4_log_avg_temp,diff4_log_max_temp,diff4_log_min_temp,diff4_log_avg_wind,diff4_log_max_wind,diff4_z_cases,diff4_z_avg_rainfall,diff4_z_tot_rainfall,diff4_z_avg_temp,diff4_z_max_temp,diff4_z_min_temp,diff4_z_avg_wind,diff4_z_max_wind,diff4_mm_cases,diff4_mm_avg_rainfall,diff4_mm_tot_rainfall,diff4_mm_avg_temp,diff4_mm_max_temp,diff4_mm_min_temp,diff4_mm_avg_wind,diff4_mm_max_wind
2015,18,135,14.70971055,102.9679739,35.6,50.4,80.8,27.6835084,35.2,22.4,5.860644258,88.9,4.912654886,2.754279028,4.644082908,3.60004824,3.939638172,4.404277244,3.356322338,3.589059119,3.152736022,1.925801352,4.498697941,-0.552590038,1.982526299,1.970562645,-0.466720587,0.681263668,-0.005646537,-1.42484501,1.361977845,0.062782805,0.532559301,0.532559301,0.565077827,0.646153846,0.903225806,0.044515822,0.518877057,4/5/2015,5.406535947,37.84575168,-10.2,-8.4,6.8,-0.21144958,-1.2,0.1,-0.503641456,27.7,0.125163143,0.421826966,0.452578027,-0.245834963,-0.151367489,0.08678913,-0.007344778,-0.032611585,0.004282661,-0.070840709,0.368342941,0.056429521,1.227233587,1.221332227,-0.252763217,-1.353892815,0.047094522,-0.288527534,1.694323221,0.009049773,0.195741514,0.195741514,-0.038236378,-0.184615385,0.004032258,-0.053556003,0.268151016,11.30256769,79.1179739,4,9.8,32.4,-1.27615547,0,-0.1,-2.301260504,34.9,0.176456438,1.271052427,1.431225155,0.115735952,0.211538005,0.50432682,-0.043529601,0,-0.004264399,-0.289252749,0.491364756,0.077590591,2.565578186,2.55324117,-1.525494453,0,-0.047094522,-1.31835259,2.134724925,0.012443438,0.40920503,0.40920503,-0.23076689,0,-0.004032259,-0.244710426,0.33785092,11.92875817,83.50130723,2.2,11.8,37,-0.91565126,0.3,-0.4,-1.962371615,32.4,-0.028987537,1.424303097,1.625285362,0.061991676,0.260809054,0.602069105,-0.031423633,0.008321824,-0.016949559,-0.251562395,0.446912993,-0.01410738,2.707717625,2.694697107,-1.094553885,0.338473204,-0.188378089,-1.12420897,1.981807666,-0.002262444,0.431876011,0.431876011,-0.165577001,0.046153846,-0.016129033,-0.208673808,0.313649564,6.004948645,42.03464057,-22.4,-24.2,4,-0.06102942,0.6,0.1,-0.540149393,15.8,0.230523659,0.481662345,0.51802437,-0.477489204,-0.385818111,0.050135813,-0.002125422,0.016713481,0.004282661,-0.075785893,0.193282409,0.098751661,1.363067727,1.356513186,-0.072953516,0.676946408,0.047094522,-0.309442303,0.966437072,0.015837104,0.217406811,0.217406811,-0.011035934,0.092307692,0.004032258,-0.057438168,0.152952565
2015,19,158,3.320168067,23.24117647,32.2,37.6,37.8,28.78928571,35.2,22.6,7.386554622,48.6,5.068904202,1.463294306,3.188052694,3.502549876,3.653252276,3.658420247,3.394148789,3.589059119,3.161246712,2.126629783,3.903990834,-0.471472602,-0.602794359,-0.602326062,0.855106733,0.681263668,0.088542507,-0.550677189,-1.103048357,0.075791855,0.120205383,0.120205383,0.765035276,0.646153846,0.911290323,0.206777406,0.12875121,11/5/2015,-11.38954248,-79.72679743,-3.4,-12.8,-43,1.10577731,0,0.2,1.525910364,-40.3,0.156249316,-1.290984722,-1.456030214,-0.097498364,-0.286385896,-0.745856997,0.037826451,0,0.00851069,0.200828431,-0.594707107,0.081117436,-2.585320658,-2.572888707,1.32182732,0,0.094189044,0.874167821,-2.465026202,0.01300905,-0.412353918,-0.412353918,0.199957449,0,0.008064517,0.162261584,-0.390125847,-5.983006536,-41.88104575,-13.6,-21.2,-36.2,0.89432773,-1.2,0.3,1.022268908,-12.6,0.281412459,-0.869157756,-1.003452187,-0.343333327,-0.437753385,-0.659067867,0.030481673,-0.032611585,0.012793351,0.129987722,-0.226364166,0.137546957,-1.358087071,-1.35155648,1.069064103,-1.353892815,0.141283566,0.585640287,-0.770702981,0.022058823,-0.216612404,-0.216612404,0.161721071,-0.184615385,0.012096775,0.108705581,-0.121974831,-0.08697479,-0.60882353,0.6,-3,-10.6,-0.17037816,0,0.1,-0.77535014,-5.4,0.332705754,-0.019932295,-0.024805059,0.018237588,-0.074847891,-0.241530177,-0.00570315,0,0.004246291,-0.088424318,-0.103342351,0.158708027,-0.019742472,-0.019647537,-0.203667133,0,0.047094522,-0.444184769,-0.330301277,0.025452488,-0.003148888,-0.003148888,-0.030809441,0,0.004032258,-0.082448842,-0.052274927,0.539215686,3.7745098,-1.2,-1,-6,0.19012605,0.3,-0.2,-0.436461251,-7.9,0.127261779,0.133318375,0.169255148,-0.035506688,-0.025576842,-0.143787892,0.006402818,0.008321824,-0.008438869,-0.050733964,-0.147794114,0.067010056,0.122396967,0.1218084,0.227273435,0.338473204,-0.094189045,-0.250041149,-0.483218536,0.010746606,0.019522093,0.019522093,0.034380448,0.046153846,-0.008064516,-0.046412224,-0.076476283
2015,20,109,5.065546218,35.45882353,45,61.8,65,28.83125,34.9,23.3,7.251260504,64.4,4.700480366,1.802624599,3.596183501,3.828641396,4.139955073,4.189654742,3.395556502,3.580737295,3.19047635,2.110365977,4.180522258,-0.644288009,-0.206609684,-0.208046508,0.905270124,0.342790464,0.418204163,-0.628184864,-0.136611285,0.048076923,0.183396114,0.183396114,0.772623668,0.6,0.939516129,0.19239056,0.281703775,18/5/2015,1.745378151,12.21764706,12.8,24.2,27.2,0.04196429,-0.3,0.7,-0.135294118,15.8,-0.368423836,0.339330293,0.408130807,0.32609152,0.486702797,0.531234495,0.001407713,-0.008321824,0.029229638,-0.016263806,0.276531424,-0.172815407,0.396184675,0.394279554,0.050163391,-0.338473204,0.329661656,-0.077507675,0.966437072,-0.027714932,0.063190731,0.063190731,0.007588392,-0.046153846,0.028225806,-0.014386846,0.152952565,-9.644164332,-67.50915037,9.4,11.4,-15.8,1.1477416,-0.3,0.9,1.390616246,-24.5,-0.21217452,-0.951654429,-1.047899407,0.228593156,0.200316901,-0.214622502,0.039234164,-0.008321824,0.037740328,0.184564625,-0.318175683,-0.091697971,-2.189135983,-2.178609153,1.371990711,-0.338473204,0.4238507,0.796660146,-1.49858913,-0.014705882,-0.349163187,-0.349163187,0.207545841,-0.046153846,0.036290323,0.147874738,-0.237173282,-4.237628385,-29.66339869,-0.8,3,-9,0.93629202,-1.5,1,0.88697479,3.2,-0.087011377,-0.529827463,-0.59532138,-0.017241807,0.048949412,-0.127833372,0.031889386,-0.040933409,0.042022989,0.113723916,0.050167258,-0.03526845,-0.961902396,-0.957276926,1.119227494,-1.692366019,0.470945222,0.508132612,0.195734091,-0.005656109,-0.153421673,-0.153421673,0.169309463,-0.230769231,0.040322581,0.094318735,0.030977734,1.658403361,11.60882353,13.4,21.2,16.6,-0.12841387,-0.3,0.8,-0.910644258,10.4,-0.035718082,0.319397998,0.383325748,0.344329108,0.411854906,0.289704318,-0.004295437,-0.008321824,0.033475929,-0.104688124,0.173189073,-0.01410738,0.376442203,0.374632017,-0.153503742,-0.338473204,0.376756178,-0.521692444,0.636135795,-0.002262444,0.060041843,0.060041843,-0.023221049,-0.046153846,0.032258064,-0.096835688,0.100677638
2015,21,180,6.368067227,44.57647059,44.8,47.8,48.4,28.56904762,34.9,24.1,7.139495798,76,5.198497031,1.997155423,3.819391587,3.824284091,3.887730313,3.899950424,3.386728126,3.580737295,3.222867846,2.096728237,4.343805422,-0.393882012,0.089050522,0.086191966,0.591837873,0.342790464,0.794960341,-0.692212943,0.572924793,0.088235294,0.230553376,0.230553376,0.725209674,0.6,0.971774194,0.180505774,0.393998064,25/5/2015,1.302521009,9.11764706,-0.2,-14,-16.6,-0.26220238,0,0.8,-0.111764706,11.6,0.498016665,0.194530824,0.223208086,-0.004357305,-0.25222476,-0.289704318,-0.008828376,0,0.032391496,-0.01363774,0.163283164,0.250405997,0.295660206,0.294238474,-0.313432251,0,0.376756178,-0.064028079,0.709536078,0.040158371,0.047157262,0.047157262,-0.047413994,0,0.032258065,-0.011884786,0.112294289,3.04789916,21.33529412,12.6,10.2,10.6,-0.22023809,-0.3,1.5,-0.247058824,27.4,0.129592829,0.533861117,0.631338893,0.321734215,0.234478037,0.241530177,-0.007420663,-0.008321824,0.061621134,-0.029901546,0.439814588,0.07759059,0.691844881,0.688518028,-0.26326886,-0.338473204,0.706417834,-0.141535754,1.67597315,0.012443439,0.110347993,0.110347993,-0.039825602,-0.046153846,0.060483871,-0.026271632,0.265246854,-8.341643323,-58.39150331,9.2,-2.6,-32.4,0.88553922,-0.3,1.7,1.27885154,-12.9,0.285842145,-0.757123605,-0.824691321,0.224235851,-0.051907859,-0.50432682,0.030405788,-0.008321824,0.070131824,0.170926885,-0.154892519,0.158708026,-1.893475777,-1.884370679,1.05855846,-0.338473204,0.800606878,0.732632067,-0.789053052,0.025452489,-0.302005925,-0.302005925,0.160131847,-0.046153846,0.068548388,0.135989952,-0.124878993,-2.935107376,-20.54575163,-1,-11,-25.6,0.67408964,-1.5,1.8,0.775210084,14.8,0.411005288,-0.335296639,-0.372113294,-0.021599112,-0.203275348,-0.41753769,0.02306101,-0.040933409,0.074414485,0.100086176,0.213450422,0.215137547,-0.66624219,-0.663038452,0.805795243,-1.692366019,0.8477014,0.444104533,0.905270169,0.034502262,-0.106264411,-0.106264411,0.121895469,-0.230769231,0.072580646,0.082433949,0.143272023
2015,22,152,1.688235294,11.81764706,30.6,37.2,37.2,29.13303571,34.8,23.8,8.206722689,51.5,5.030437921,0.988884954,2.550822898,3.453157121,3.642835516,3.642835516,3.405622102,3.577947893,3.210843653,2.219933944,3.96081317,-0.492633673,-0.973227984,-0.970978395,1.266019614,0.229966063,0.653676774,-0.080817,-0.925664338,0.07239819,0.061121897,0.061121897,0.827195507,0.584615385,0.959677419,0.293992077,0.156824782,1/6/2015,-4.679831933,-32.75882353,-14.2,-10.6,-11.2,0.56398809,-0.1,-0.3,1.067226891,-24.5,-0.16805911,-1.008270469,-1.268568689,-0.37112697,-0.244894797,-0.257114908,0.018893976,-0.002789402,-0.012024193,0.123205707,-0.382992252,-0.098751661,-1.062278506,-1.057170361,0.674181741,-0.112824401,-0.141283567,0.611395943,-1.498589131,-0.015837104,-0.169431479,-0.169431479,0.101985833,-0.015384615,-0.012096775,0.113486303,-0.237173282,-3.377310924,-23.64117647,-14.4,-24.6,-27.8,0.30178571,-0.1,0.5,0.955462185,-12.9,0.329957555,-0.813739645,-1.045360603,-0.375484275,-0.497119557,-0.546819226,0.0100656,-0.002789402,0.020367303,0.109567967,-0.219709088,0.151654336,-0.7666183,-0.762931887,0.36074949,-0.112824401,0.235472611,0.547367864,-0.789053053,0.024321267,-0.122274217,-0.122274217,0.054571839,-0.015384615,0.02016129,0.101601517,-0.124878993,-1.631932773,-11.42352941,-1.6,-0.4,-0.6,0.34375,-0.4,1.2,0.820168067,2.9,-0.038466281,-0.474409352,-0.637229796,-0.049392755,-0.01041676,-0.015584731,0.011473313,-0.011111226,0.049596941,0.093304161,0.056822336,-0.021161071,-0.370433625,-0.368652333,0.410912881,-0.451297605,0.565134267,0.469860189,0.177384019,-0.003393665,-0.059083486,-0.059083486,0.062160231,-0.061538461,0.048387096,0.087214671,0.028073572,-13.02147526,-91.15032684,-5,-13.2,-43.6,1.44952731,-0.4,1.4,2.346078431,-37.4,0.117783035,-1.765394074,-2.09326001,-0.146891119,-0.296802656,-0.761441728,0.049299764,-0.011111226,0.058107631,0.294132592,-0.537884771,0.059956365,-2.955754283,-2.94154104,1.732740201,-0.451297605,0.659323311,1.34402801,-2.287642183,0.009615385,-0.471437404,-0.471437404,0.26211768,-0.061538461,0.056451613,0.249476255,-0.362052275
2015,23,193,3.963492063,27.74444444,22.4,31.4,32.8,28.78739496,35.8,23.3,6.749206349,98.6,5.267858159,1.602109538,3.358444512,3.152736022,3.478158423,3.520460802,3.394085316,3.605497845,3.19047635,2.047590432,4.601162165,-0.348033026,-0.45676577,-0.456999676,0.852846555,1.358210075,0.418204163,-0.91580306,1.955296807,0.095588235,0.143496675,0.143496675,0.764693371,0.738461538,0.939516129,0.139003346,0.612778316,8/6/2015,2.275256769,15.92679738,-8.2,-5.8,-4.4,-0.34564075,1,-0.5,-1.45751634,47.1,0.237420238,0.613224584,0.807621614,-0.300421099,-0.164677093,-0.122374714,-0.011536786,0.027549952,-0.020367303,-0.172343512,0.640348995,0.144600647,0.516462214,0.513978719,-0.413173059,1.128244012,-0.235472611,-0.83498606,2.880961145,0.023190045,0.082374778,0.082374778,-0.062502136,0.153846153,-0.02016129,-0.154988731,0.455953534,-2.404575164,-16.83202615,-22.4,-16.4,-15.6,0.21834734,0.9,-0.8,-0.390289449,22.6,0.069361128,-0.395045885,-0.460947075,-0.671548069,-0.40957189,-0.379489622,0.00735719,0.02476055,-0.032391496,-0.049137805,0.257356743,0.045848986,-0.545816292,-0.543191642,0.261008682,1.015419611,-0.376756178,-0.223590117,1.382372014,0.007352941,-0.087056701,-0.087056701,0.039483697,0.138461538,-0.032258065,-0.041502428,0.218780252,-1.102054155,-7.71437909,-22.6,-30.4,-32.2,-0.04385504,0.9,0,-0.502054155,34.2,0.567377793,-0.200515061,-0.237738989,-0.675905374,-0.66179665,-0.66919394,-0.001471186,0.02476055,0,-0.062775545,0.420639907,0.296254983,-0.250156086,-0.248953168,-0.052423569,1.015419611,0,-0.287618196,2.091908092,0.047511312,-0.039899439,-0.039899439,-0.007930297,0.138461538,0,-0.053387214,0.331074541,0.643323996,4.50326797,-9.8,-6.2,-5,-0.00189075,0.6,0.7,-0.637348273,50,0.198953957,0.138815232,0.170391818,-0.349813854,-0.175093853,-0.137959445,-6.35E-05,0.016438726,0.029229638,-0.079039351,0.697171331,0.123439576,0.146028589,0.145326386,-0.002260178,0.676946407,0.329661656,-0.365125871,3.058345164,0.01979638,0.023291292,0.023291292,-3.42E-04,0.092307692,0.028225806,-0.06777406,0.484027106
2015,24,207,5.642063492,39.49444444,33.8,49.6,51.8,27.86554622,35.2,23.5,7.076984127,82.8,5.33753808,1.893422682,3.70116479,3.549617387,3.923951576,3.966511191,3.362648712,3.589059119,3.198673118,2.089018551,4.428433007,-0.298657196,-0.075745602,-0.077811708,-0.249115691,0.681263668,0.512393207,-0.728024805,0.988859735,0.103506787,0.204268696,0.204268696,0.597995682,0.646153846,0.947580645,0.173858435,0.45982575,15/6/2015,1.678571429,11.75,11.4,18.2,19,-0.92184874,-0.6,0.2,0.327777778,-15.8,0.069679921,0.291313144,0.342720278,0.396881365,0.445793153,0.446050389,-0.031436604,-0.016438726,0.008196768,0.041428119,-0.172729158,0.04937583,0.381020168,0.379187968,-1.101962246,-0.676946407,0.094189044,0.187778255,-0.966437072,0.007918552,0.060772021,0.060772021,-0.166697689,-0.092307692,0.008064516,0.034855089,-0.152952566,3.953828198,27.67679738,3.2,12.4,14.6,-1.26748949,0.4,-0.3,-1.129738562,31.3,0.307100159,0.904537728,1.150341892,0.096460266,0.28111606,0.323675675,-0.04297339,0.011111226,-0.012170535,-0.130915393,0.467619837,0.193976477,0.897482382,0.893166687,-1.515135305,0.451297605,-0.141283567,-0.647207805,1.914524073,0.031108597,0.143146799,0.143146799,-0.229199825,0.061538461,-0.012096774,-0.120133642,0.303000968,-0.726003735,-5.08202615,-11,1.8,3.4,-0.7035014,0.3,-0.6,-0.062511671,6.8,0.139041049,-0.103732741,-0.118226797,-0.274666704,0.036221263,0.066560767,-0.024079414,0.008321824,-0.024194728,-0.007709686,0.084627585,0.095224816,-0.164796124,-0.164003674,-0.840953564,0.338473204,-0.282567134,-0.035811862,0.415934942,0.015271493,-0.02628468,-0.02628468,-0.127213992,0.046153846,-0.024193549,-0.006647339,0.065827686,0.576517274,4.03562091,-11.2,-12.2,-13.2,-0.96570378,0.3,0.2,-0.174276377,18.4,0.637057714,0.090798083,0.104981289,-0.279024009,-0.216003497,-0.223143551,-0.03290779,0.008321824,0.008196768,-0.021347426,0.247910749,0.345630813,0.130864082,0.1302348,-1.154385815,0.338473204,0.094189044,-0.099839941,1.12547102,0.055429864,0.020872582,0.020872582,-0.174627986,0.046153846,0.008064516,-0.018532125,0.178121975
2015,25,240,1.767460317,12.37222222,39.4,51.8,56.4,28.75304622,34.3,22.1,8.423809524,52.6,5.484796933,1.017930047,2.593179587,3.698829785,3.966511191,4.050044303,3.392931521,3.563882964,3.139832618,2.243239415,3.981549068,-0.18227131,-0.955244637,-0.953081524,0.811786658,-0.334155944,-0.146930104,0.043548316,-0.858380744,0.122171946,0.063990208,0.063990208,0.758482097,0.507692308,0.891129032,0.317076561,0.167473379,22/6/2015,-3.874603175,-27.12222222,5.6,2.2,4.6,0.8875,-0.9,-1.4,1.346825397,-30.2,0.147258853,-0.875492635,-1.107985203,0.149212398,0.042559615,0.083533112,0.030282809,-0.025176155,-0.0588405,0.154220864,-0.446883939,0.116385886,-0.879499035,-0.875269816,1.060902349,-1.015419612,-0.659323311,0.771573121,-1.847240479,0.018665159,-0.140278488,-0.140278488,0.160486415,-0.138461538,-0.056451613,0.143218126,-0.292352371,-2.196031746,-15.37222222,17,20.4,23.6,-0.03434874,-1.5,-1.2,1.674603175,-46,0.216938774,-0.584179491,-0.765264925,0.546093763,0.488352768,0.529583501,-0.001153795,-0.041614881,-0.050643732,0.195648983,-0.619613097,0.165761716,-0.498478867,-0.496081848,-0.041059897,-1.692366019,-0.565134267,0.959351376,-2.813677551,0.026583711,-0.079506467,-0.079506467,-0.006211274,-0.23076923,-0.048387097,0.178073215,-0.445304937,0.079225023,0.55457516,8.8,14.6,19.2,-0.37998949,-0.5,-1.7,0.217086835,1.1,0.454359012,0.029045093,0.042356689,0.245672664,0.323675675,0.407208787,-0.012690581,-0.014064929,-0.071011035,0.023305471,0.020735898,0.310362363,0.017983347,0.017896871,-0.454232956,-0.564122007,-0.800606878,0.124365316,0.067283594,0.049773756,0.002868311,0.002868311,-0.06871341,-0.076923077,-0.068548387,0.023084484,0.010648597,-4.60060691,-32.20424837,-5.4,4,8,0.1839986,-0.6,-2,1.284313726,-23.4,0.286299902,-0.979225376,-1.226212,-0.125454306,0.078780878,0.150093879,0.006203395,-0.016854331,-0.083035228,0.146511178,-0.362256354,0.211610702,-1.044295159,-1.03927349,0.219948785,-0.676946408,-0.941890445,0.735761259,-1.431305537,0.033936652,-0.166563168,-0.166563168,0.033272423,-0.092307692,-0.080645162,0.136570787,-0.226524685
2015,26,242,0.199206349,1.394444444,12.8,12.8,12.8,29.75714286,35.5,24.5,10.36111111,49.3,5.493061443,0.181659962,0.873151239,2.624668592,2.624668592,2.624668592,3.426122255,3.597312261,3.238678452,2.430196218,3.918005077,-0.17521762,-1.311223764,-1.307348865,2.012066639,1.019736872,0.983338429,1.153395098,-1.060231525,0.123303167,0.007212188,0.007212188,0.940052654,0.692307692,0.987903226,0.523084484,0.13552759,29/6/2015,-1.568253968,-10.97777778,-26.6,-39,-43.6,1.00409664,1.2,2.4,1.937301586,-3.3,0.00826451,-0.836270085,-1.720028348,-1.074161193,-1.341842599,-1.425375711,0.033190734,0.033429297,0.098845834,0.186956803,-0.063543991,0.00705369,-0.355979127,-0.354267341,1.200279981,1.353892816,1.130268533,1.109846782,-0.201850781,0.001131221,-0.05677802,-0.05677802,0.181570557,0.184615384,0.096774194,0.206007923,-0.031945789,-5.442857143,-38.1,-21,-36.8,-39,1.89159664,0.3,1,3.284126983,-33.5,0.155523363,-1.71176272,-2.828013551,-0.924948795,-1.299282984,-1.341842599,0.063473543,0.008253142,0.040005334,0.341177667,-0.51042793,0.123439576,-1.235478162,-1.229537157,2.26118233,0.338473204,0.470945222,1.881419903,-2.04909126,0.01979638,-0.197056508,-0.197056508,0.342056972,0.046153846,0.040322581,0.349226049,-0.32429816,-3.764285714,-26.35,-9.6,-18.6,-20,0.9697479,-0.3,1.2,3.611904761,-49.3,0.225203284,-1.420449576,-2.485293273,-0.52806743,-0.853489831,-0.89579221,0.032036939,-0.008185584,0.048202102,0.382605786,-0.683157088,0.172815406,-0.854457994,-0.850349189,1.159220084,-0.338473203,0.565134266,2.069198158,-3.015528332,0.027714932,-0.136284487,-0.136284487,0.175359283,-0.046153846,0.048387097,0.384081138,-0.477250726,-1.489028945,-10.42320262,-17.8,-24.4,-24.4,0.62410715,0.7,0.7,2.154388421,-2.2,0.462623522,-0.807224992,-1.677671659,-0.828488529,-1.018166924,-1.018166924,0.020500153,0.019364368,0.027834799,0.210262274,-0.042808093,0.317416053,-0.33799578,-0.33637047,0.746047025,0.789770809,0.329661655,1.234212098,-0.134567187,0.050904977,-0.053909709,-0.053909709,0.112857147,0.107692307,0.028225807,0.229092407,-0.021297192
2015,27,272,3.779365079,26.45555556,25,32.8,35.6,28.97678571,35.7,22,8.717040149,69.5,5.609471795,1.564307709,3.312568536,3.258096538,3.520460802,3.60004824,3.400423273,3.602776755,3.135494216,2.273881061,4.25561271,-0.069412269,-0.49856089,-0.498593818,1.079241032,1.245385674,-0.194024626,0.211535102,0.175339922,0.140271493,0.13683043,0.13683043,0.798940857,0.723076923,0.887096774,0.34825799,0.33107454,6/7/2015,3.58015873,25.06111112,12.2,20,22.8,-0.78035715,0.2,-2.5,-1.644070961,20.2,0.116410352,1.382647747,2.439417297,0.633427946,0.89579221,0.975379648,-0.025698982,0.005464494,-0.103184236,-0.156315157,0.337607633,0.105805351,0.812662874,0.808755047,-0.932825607,0.225648802,-1.177363055,-0.941859996,1.235571447,0.016968326,0.129618242,0.129618242,-0.141111797,0.030769231,-0.100806452,-0.174826494,0.19554695,2.011904762,14.08333334,-14.4,-19,-20.8,0.22373949,1.4,-0.1,0.293230625,16.9,0.124674862,0.546377662,0.719388949,-0.440733247,-0.446050389,-0.449996063,0.007491752,0.038893791,-0.004338402,0.030641646,0.274063642,0.112859041,0.456683747,0.454487706,0.267454374,1.579541618,-0.047094522,0.167986786,1.033720666,0.018099547,0.072840222,0.072840222,0.04045876,0.215384615,-0.004032258,0.031181429,0.163601161,-1.862698413,-13.03888888,-8.8,-16.8,-16.2,1.11123949,0.5,-1.5,1.640056022,-13.3,0.271933715,-0.329114973,-0.388596254,-0.291520849,-0.403490774,-0.366462951,0.037774561,0.013717636,-0.063178902,0.18486251,-0.172820297,0.229244927,-0.422815288,-0.42078211,1.328356723,0.564122006,-0.706417833,0.939559907,-0.813519813,0.036764706,-0.067438266,-0.067438266,0.200945175,0.076923077,-0.060483871,0.174399555,-0.12875121,-0.184126984,-1.28888888,2.6,1.4,2.8,0.18939075,-0.1,-1.3,1.9678338,-29.1,0.341613636,-0.037801829,-0.045875976,0.105360516,0.042302379,0.079587438,0.006337957,-0.00272109,-0.054982134,0.226290629,-0.345549455,0.278620757,-0.04179512,-0.041594142,0.226394477,-0.112824401,-0.612228789,1.127338162,-1.779956885,0.044683258,-0.006666245,-0.006666245,0.034247486,-0.015384615,-0.052419355,0.209254644,-0.281703776
