Year,WkNo,Cases,avg_rainfall,tot_rainfall,max_30m_rainfall,max_60m_rainfall,max_120m_rainfall,avg_temp,max_temp,min_temp,avg_wind,max_wind,log_Cases,log_avg_rainfall,log_tot_rainfall,log_max_30m_rainfall,log_max_60m_rainfall,log_max_120m_rainfall,log_avg_temp,log_max_temp,log_min_temp,log_avg_wind,log_max_wind,z_Cases,z_avg_rainfall,z_tot_rainfall,z_avg_temp,z_max_temp,z_min_temp,z_avg_wind,z_max_wind,mm_Cases,mm_avg_rainfall,mm_tot_rainfall,mm_avg_temp,mm_max_temp,mm_min_temp,mm_avg_wind,mm_max_wind,mm_max_30m_rainfall,mm_max_60m_rainfall,mm_max_120m_rainfall,z_max_30m_rainfall,z_max_60m_rainfall,z_max_120m_rainfall
2014,46,159,9.368907563,65.58235294,54.4,67.2,82,27.13839286,34.7,22.2,5.748739496,83.9,5.075173815,2.338811671,4.198439572,4.014579594,4.222444565,4.418840608,3.337134938,3.575150689,3.144152279,1.909355746,4.441474093,-0.467945757,0.770213486,0.764079442,-1.118342406,0.117141662,-0.099835582,-1.488953325,1.056143329,0.076357466,0.339197623,0.339197623,0.466504712,0.569230769,0.89516129,0.032616142,0.470474347,0.834355828,0.65497076,0.667752443,1.642984569,1.242975107,1.404537132
2014,47,149,7.580672269,53.06470588,53.2,61.6,62.6,27.11071429,34.2,23.1,5.631092437,95.4,5.010635294,2.149512263,3.990181586,3.992680908,4.136765278,4.15261347,3.336150795,3.561046083,3.18221184,1.891769562,4.568506202,-0.503214208,0.364300636,0.360118493,-1.151428897,-0.446980345,0.324015118,-1.556351303,1.759562717,0.070701357,0.274455266,0.274455266,0.461499603,0.492307692,0.931451613,0.020105841,0.581800581,0.81595092,0.600389864,0.509771987,1.553898496,0.958222252,0.587951775
2014,48,162,11.23529412,78.64705882,39,62,69.8,27.43916667,33.9,22.2,5.842857143,77.4,5.093750201,2.504324736,4.377605109,3.688879454,4.143134726,4.259859001,3.347767303,3.552486829,3.144152279,1.923205355,4.361823927,-0.457365222,1.193865948,1.1856947,-0.758802528,-0.785453549,-0.099835582,-1.435034943,0.658558458,0.078054299,0.406769417,0.406769417,0.520893569,0.446153846,0.89516129,0.042624383,0.407550823,0.598159509,0.604288499,0.568403909,0.499713309,0.978561742,0.891014382
2014,49,212,12.23445378,85.64117647,39,40.2,40.4,27.44785714,34.5,22.1,6.008928571,72.7,5.361292166,2.582823564,4.461775181,3.688879454,3.718438256,3.723280881,3.348072838,3.569532696,3.139832618,1.947184846,4.300002799,-0.281022971,1.420665938,1.411404084,-0.748414081,-0.108507141,-0.146930104,-1.339895476,0.371074012,0.106334842,0.4429436,0.4429436,0.522465066,0.538461538,0.891129032,0.060284014,0.362052275,0.598159509,0.391812865,0.328990228,0.499713309,-0.129940444,-0.346491263
2014,50,177,6.32605042,44.28235294,30.6,37.8,57.2,27.74107143,33.8,22.6,8.332142857,67.3,5.18178355,1.991436547,3.812917397,3.453157121,3.658420247,4.063885355,3.35832716,3.549617387,3.161246712,2.233464662,4.223909767,-0.404462547,0.079513096,0.076700402,-0.39791073,-0.89827795,0.088542507,-0.008965941,0.040772734,0.086538462,0.229032174,0.229032174,0.575486936,0.430769231,0.911290323,0.307328951,0.309777348,0.469325153,0.368421053,0.465798046,-0.123889196,-0.251977382,0.36065482
2014,51,198,14.33697479,100.3588235,51.4,68.4,82.8,26.79285714,34.1,22.8,7.182142857,99,5.293304825,2.730266566,4.618666929,3.958906591,4.239886868,4.428433007,3.32477905,3.55820113,3.169685581,2.101954079,4.605170186,-0.330398801,1.897918734,1.886361929,-1.5313899,-0.559804746,0.182731552,-0.667781176,1.979763569,0.09841629,0.519064549,0.519064549,0.404021571,0.476923077,0.919354839,0.185040758,0.616650532,0.788343558,0.666666667,0.674267101,1.420269388,1.303993576,1.438210755
2014,52,188,13.75546218,96.28823529,32.6,49.6,59.2,26.33214286,32.9,22.5,6.490178571,79.9,5.241747015,2.691613332,4.57767807,3.514526067,3.923951576,4.097672352,3.308063404,3.523415014,3.157000421,2.013592639,4.393213824,-0.365667252,1.765920758,1.754998688,-2.082119892,-1.913697561,0.041447985,-1.064195622,0.811475716,0.092760181,0.498011113,0.498011113,0.320710716,0.292307692,0.907258065,0.111458964,0.431752178,0.5,0.483430799,0.482084691,0.02458759,0.348037562,0.444838877
2015,1,257,0.172058824,0.688235294,1.2,1.2,1.2,26.95625,33.3,22.8,10.215625,45.7,5.552959585,0.158761881,0.523683779,0.78845736,0.78845736,0.78845736,3.330640788,3.535145354,3.169685581,2.417307895,3.843744165,-0.122314944,-1.317386001,-1.330139164,-1.336072868,-1.462399956,0.182731552,1.070048606,-1.280432377,0.13178733,0.006229322,0.003559613,0.433567863,0.353846154,0.919354839,0.507613846,0.100677638,0.018404908,0.011695906,0.009771987,-2.306497965,-2.113040685,-1.996498789
2015,2,228,8.748739496,61.24117647,30.8,42,46.8,26.48035714,34.5,22.4,7.994642857,69.5,5.433722004,2.277137994,4.131016782,3.45946629,3.761200116,3.867025639,3.313471464,3.569532696,3.152736022,2.196629162,4.25561271,-0.22459345,0.629441078,0.623983963,-1.904947065,-0.108507141,-0.005646537,-0.202313891,0.175339922,0.115384615,0.316744682,0.316744682,0.34751227,0.538461538,0.903225806,0.271440025,0.33107454,0.472392638,0.409356725,0.381107492,-0.109041518,-0.038412741,-0.077102279
2015,3,237,0.063865546,0.447058824,3.6,3.6,3.6,27.29642857,33.2,22,12.54196429,48.2,5.472270674,0.061909017,0.369533099,1.526056303,1.526056303,1.526056303,3.342735598,3.532225644,3.135494216,2.60579333,3.895893623,-0.192851845,-1.341944872,-1.337922246,-0.929429211,-1.575224358,-0.194024626,2.402768399,-1.127515119,0.120475113,0.002312227,0.002312227,0.495082273,0.338461538,0.887096774,0.754991089,0.124878993,0.055214724,0.035087719,0.029315961,-2.128325821,-1.991003747,-1.89547792
2015,4,259,2.801680672,19.61176471,39.2,54.2,55.2,26.72232143,32.9,21.9,11.91785714,49,5.560681631,1.335443251,3.025862015,3.693866996,4.010962953,4.028916757,3.322237916,3.523415014,3.131136911,2.558610629,3.912023005,-0.115261254,-0.720486195,-0.719451958,-1.615707088,-1.913697561,-0.241119148,2.045228143,-1.078581596,0.132918552,0.10143375,0.10143375,0.391266615,0.292307692,0.883064516,0.688625058,0.132623427,0.601226994,0.528265107,0.449511401,0.514560988,0.581941693,0.276470762
2015,5,212,0.151587302,1.061111111,3.6,3.6,3.6,26.96328782,33.3,21.9,11.12843137,75.6,5.361292166,0.141141253,0.723245212,1.526056303,1.526056303,1.526056303,3.3308925,3.535145354,3.131136911,2.495552397,4.338597077,-0.281022971,-1.322032846,-1.31810597,-1.327659983,-1.462399956,-0.241119148,1.592979688,0.548458032,0.106334842,0.005488159,0.005488159,0.434840509,0.353846154,0.883064516,0.604679448,0.390125847,0.055214724,0.035087719,0.029315961,-2.128325821,-1.991003747,-1.89547792
2015,6,172,2.682539683,18.77777778,15,19.4,24.2,26.18319328,32.9,22.2,11.38968254,52.2,5.153291594,1.303602645,2.984558973,2.772588722,3.015534901,3.226843995,3.302598888,3.523415014,3.144152279,2.516864073,3.974058396,-0.422096772,-0.747530097,-0.746365814,-2.260171677,-1.913697561,-0.099835582,1.742645991,-0.882847505,0.083710407,0.097120297,0.097120297,0.293776199,0.292307692,0.89516129,0.63246026,0.163601162,0.23006135,0.189083821,0.197068404,-1.282008135,-1.187593906,-1.028382128
2015,7,100,0.014285714,0.1,1.6,1.6,1.6,26.71414566,34.4,21.9,14.84603175,51.8,4.615120517,0.014184635,0.09531018,0.955511445,0.955511445,0.955511445,3.321942956,3.56671182,3.131136911,2.762919106,3.966511191,-0.676029614,-1.353199035,-1.349122291,-1.625480265,-0.221331542,-0.241119148,3.722729046,-0.907314267,0.042986425,0.000517209,0.000517209,0.389788192,0.523076923,0.883064516,1,0.159728945,0.024539877,0.015594542,0.013029316,-2.276802608,-2.092701196,-1.979661977
2015,8,172,3.505555556,24.53888889,20.6,33,41.8,27.26638655,34.6,22.2,10.97619048,57.2,5.153291594,1.505311203,3.240202345,3.072693315,3.526360525,3.756538103,3.341673344,3.572345638,3.144152279,2.482920552,4.063885355,-0.422096772,-0.560713116,-0.560447174,-0.965340925,0.00431726,-0.099835582,1.505763495,-0.577012989,0.083710407,0.126917264,0.126917264,0.489649782,0.553846154,0.89516129,0.588490523,0.212003872,0.31595092,0.321637427,0.340390879,-0.866273131,-0.496051258,-0.287562422
2015,9,190,2.142857143,15,35.6,40.2,42.6,27.70252101,35.7,20,10.2984127,49.3,5.252273428,1.145132304,2.772588722,3.60004824,3.718438256,3.77505715,3.356984959,3.602776755,3.044522438,2.424662247,3.918005077,-0.358613561,-0.870033035,-0.868279676,-0.443993244,1.245385674,-1.13591507,1.117476255,-1.060231525,0.093891403,0.077581302,0.077581302,0.568515872,0.723076923,0.806451613,0.516417288,0.13552759,0.54601227,0.391812865,0.346905537,0.247302771,-0.129940444,-0.253888799
2015,10,111,3.003968254,21.02777778,37.4,57.8,64.2,27.88571429,35.4,22.5,8.484920635,44.3,4.718498871,1.387285933,3.092304283,3.64805746,4.074141855,4.177459469,3.363347158,3.594568775,3.157000421,2.249703236,3.813307032,-0.637234319,-0.674568788,-0.673755352,-0.225007128,0.90691247,0.041447985,0.078557822,-1.366066041,0.049208145,0.108757492,0.108757492,0.601642669,0.676923077,0.907258065,0.323574967,0.087124879,0.573619632,0.563352827,0.522801303,0.380931879,0.7649971,0.655299021
2015,11,91,6.753968254,47.27777778,39,64.6,70.8,27.26118697,34.3,22.5,9.234920635,56.5,4.521788577,2.048204745,3.876971367,3.688879454,4.183575696,4.273884476,3.341489378,3.563882964,3.157000421,2.325805465,4.051784948,-0.70777122,0.176646481,0.173366705,-0.971556414,-0.334155944,0.041447985,0.508219931,-0.619829821,0.037895928,0.244524771,0.244524771,0.488709544,0.507692308,0.907258065,0.403328137,0.205227493,0.598159509,0.62962963,0.576547231,0.499713309,1.110768424,0.933106411
2015,12,130,6.584920635,46.09444444,48.6,57,63.2,28.06386555,35.3,21.7,7.536507937,63.7,4.875197323,2.026162149,3.852155042,3.903990834,4.060443011,4.162003211,3.369495669,3.591817741,3.122364924,2.144352017,4.169761202,-0.570224263,0.138274237,0.13517898,-0.012048152,0.794088069,-0.335308193,-0.464771513,-0.179428118,0.059954751,0.238404469,0.238404469,0.633857719,0.661538462,0.875,0.222723076,0.274927396,0.745398773,0.555555556,0.51465798,1.212401886,0.724318121,0.613206992
2015,13,91,4.162698413,29.13888889,20.8,29.8,42.4,28.24101891,35,22.5,9.748412698,57.2,4.521788577,1.641459391,3.405816328,3.08190997,3.42751469,3.770459441,3.375572481,3.583518938,3.157000421,2.374758088,4.063885355,-0.70777122,-0.411547774,-0.411999118,0.199717952,0.455614865,0.041447985,0.802390709,-0.577012989,0.037895928,0.150708863,0.150708863,0.66589232,0.615384615,0.907258065,0.45793163,0.212003872,0.319018405,0.290448343,0.345276873,-0.851425453,-0.658767175,-0.262307205
2015,14,107,8.704761905,60.93333333,58,74.6,76.8,27.74453782,34.6,22.3,6.400793651,73.1,4.682131227,2.272616683,4.126058538,4.077537444,4.325456283,4.354141431,3.35844776,3.572345638,3.148453361,2.001587245,4.305415532,-0.651341699,0.619458572,0.614049459,-0.393767071,0.00431726,-0.052741059,-1.115402707,0.395540773,0.046945701,0.31515249,0.31515249,0.576113761,0.553846154,0.899193548,0.10195399,0.365924492,0.889570552,0.727095517,0.625407166,1.910242785,1.619255666,1.185658583
2015,15,139,2.780952381,19.46666667,33.4,38.6,43.8,28.59915966,34.9,22.8,7.823015873,56.5,4.941642423,1.329975931,3.018797546,3.538056564,3.678829118,3.802208139,3.387745971,3.580737295,3.169685581,2.177363747,4.051784948,-0.538482658,-0.725191326,-0.724134462,0.627833298,0.342790464,0.182731552,-0.30063604,-0.619829821,0.065045249,0.10068329,0.10068329,0.730654828,0.6,0.919354839,0.25318963,0.205227493,0.512269939,0.376218324,0.356677524,0.083978305,-0.211298403,-0.203378365
2015,16,113,3.407142857,23.85,31.6,40.6,48.4,28.95966387,35.2,22.5,8.161904762,54,4.736198448,1.483226601,3.212857753,3.484312288,3.728100167,3.899950424,3.399851939,3.589059119,3.157000421,2.215054101,4.007333185,-0.630180629,-0.583051887,-0.582678525,1.058773866,0.681263668,0.041447985,-0.10649242,-0.77274708,0.050339367,0.123354271,0.123354271,0.795844717,0.646153846,0.907258065,0.289226248,0.181026137,0.484662577,0.395711501,0.394136808,-0.049650803,-0.109600955,-0.009755033
2015,17,119,9.303174603,65.12222222,45.8,58.8,74,27.89495798,36.4,22.3,6.364285714,61.2,4.787491743,2.332452062,4.191504881,3.845883203,4.091005661,4.317488114,3.363667116,3.621670704,3.148453361,1.996642061,4.130355,-0.609019559,0.755292712,0.749230418,-0.21395737,2.035156483,-0.052741059,-1.136317476,-0.332345376,0.053733032,0.336817787,0.336817787,0.603314205,0.830769231,0.899193548,0.098071825,0.250726041,0.702453988,0.573099415,0.602605863,1.004534385,0.815845824,1.067800903
2015,18,135,14.70971055,102.9679739,35.6,50.4,80.8,27.6835084,35.2,22.4,5.860644258,88.9,4.912654886,2.754279028,4.644082908,3.60004824,3.939638172,4.404277244,3.356322338,3.589059119,3.152736022,1.925801352,4.498697941,-0.552590038,1.982526299,1.970562645,-0.466720587,0.681263668,-0.005646537,-1.42484501,1.361977845,0.062782805,0.532559301,0.532559301,0.565077827,0.646153846,0.903225806,0.044515822,0.518877057,0.54601227,0.49122807,0.657980456,0.247302771,0.388716542,1.354026698
2015,19,158,3.320168067,23.24117647,32.2,37.6,37.8,28.78928571,35.2,22.6,7.386554622,48.6,5.068904202,1.463294306,3.188052694,3.502549876,3.653252276,3.658420247,3.394148789,3.589059119,3.161246712,2.126629783,3.903990834,-0.471472602,-0.602794359,-0.602326062,0.855106733,0.681263668,0.088542507,-0.550677189,-1.103048357,0.075791855,0.120205383,0.120205383,0.765035276,0.646153846,0.911290323,0.206777406,0.12875121,0.493865031,0.366471735,0.30781759,-0.005107767,-0.262147127,-0.455930537
2015,20,109,5.065546218,35.45882353,45,61.8,65,28.83125,34.9,23.3,7.251260504,64.4,4.700480366,1.802624599,3.596183501,3.828641396,4.139955073,4.189654742,3.395556502,3.580737295,3.19047635,2.110365977,4.180522258,-0.644288009,-0.206609684,-0.208046508,0.905270124,0.342790464,0.418204163,-0.628184864,-0.136611285,0.048076923,0.183396114,0.183396114,0.772623668,0.6,0.939516129,0.19239056,0.281703775,0.690184049,0.602339181,0.529315961,0.94514367,0.968391997,0.688972644
2015,21,180,6.368067227,44.57647059,44.8,47.8,48.4,28.56904762,34.9,24.1,7.139495798,76,5.198497031,1.997155423,3.819391587,3.824284091,3.887730313,3.899950424,3.386728126,3.580737295,3.222867846,2.096728237,4.343805422,-0.393882012,0.089050522,0.086191966,0.591837873,0.342790464,0.794960341,-0.692212943,0.572924793,0.088235294,0.230553376,0.230553376,0.725209674,0.6,0.971774194,0.180505774,0.393998064,0.687116564,0.46588694,0.394136808,0.930295991,0.256509859,-0.009755033
2015,22,152,1.688235294,11.81764706,30.6,37.2,37.2,29.13303571,34.8,23.8,8.206722689,51.5,5.030437921,0.988884954,2.550822898,3.453157121,3.642835516,3.642835516,3.405622102,3.577947893,3.210843653,2.219933944,3.96081317,-0.492633673,-0.973227984,-0.970978395,1.266019614,0.229966063,0.653676774,-0.080817,-0.925664338,0.07239819,0.061121897,0.061121897,0.827195507,0.584615385,0.959677419,0.293992077,0.156824782,0.469325153,0.362573099,0.302931596,-0.123889196,-0.282486617,-0.481185755
2015,23,193,3.963492063,27.74444444,22.4,31.4,32.8,28.78739496,35.8,23.3,6.749206349,98.6,5.267858159,1.602109538,3.358444512,3.152736022,3.478158423,3.520460802,3.394085316,3.605497845,3.19047635,2.047590432,4.601162165,-0.348033026,-0.45676577,-0.456999676,0.852846555,1.358210075,0.418204163,-0.91580306,1.955296807,0.095588235,0.143496675,0.143496675,0.764693371,0.738461538,0.939516129,0.139003346,0.612778316,0.343558282,0.306042885,0.267100977,-0.732644023,-0.577409217,-0.666390681
2015,24,207,5.642063492,39.49444444,33.8,49.6,51.8,27.86554622,35.2,23.5,7.076984127,82.8,5.33753808,1.893422682,3.70116479,3.549617387,3.923951576,3.966511191,3.362648712,3.589059119,3.198673118,2.089018551,4.428433007,-0.298657196,-0.075745602,-0.077811708,-0.249115691,0.681263668,0.512393207,-0.728024805,0.988859735,0.103506787,0.204268696,0.204268696,0.597995682,0.646153846,0.947580645,0.173858435,0.45982575,0.518404908,0.483430799,0.421824104,0.113673663,0.348037562,0.133357865
2015,25,240,1.767460317,12.37222222,39.4,51.8,56.4,28.75304622,34.3,22.1,8.423809524,52.6,5.484796933,1.017930047,2.593179587,3.698829785,3.966511191,4.050044303,3.392931521,3.563882964,3.139832618,2.243239415,3.981549068,-0.18227131,-0.955244637,-0.953081524,0.811786658,-0.334155944,-0.146930104,0.043548316,-0.858380744,0.122171946,0.063990208,0.063990208,0.758482097,0.507692308,0.891129032,0.317076561,0.167473379,0.604294479,0.504873294,0.459283388,0.529408666,0.459904756,0.326981197
2015,26,242,0.199206349,1.394444444,12.8,12.8,12.8,29.75714286,35.5,24.5,10.36111111,49.3,5.493061443,0.181659962,0.873151239,2.624668592,2.624668592,2.624668592,3.426122255,3.597312261,3.238678452,2.430196218,3.918005077,-0.17521762,-1.311223764,-1.307348865,2.012066639,1.019736872,0.983338429,1.153395098,-1.060231525,0.123303167,0.007212188,0.007212188,0.940052654,0.692307692,0.987903226,0.523084484,0.13552759,0.196319018,0.124756335,0.104234528,-1.445332601,-1.523195485,-1.508231255
2015,27,272,3.779365079,26.45555556,25,32.8,35.6,28.97678571,35.7,22,8.717040149,69.5,5.609471795,1.564307709,3.312568536,3.258096538,3.520460802,3.60004824,3.400423273,3.602776755,3.135494216,2.273881061,4.25561271,-0.069412269,-0.49856089,-0.498593818,1.079241032,1.245385674,-0.194024626,0.211535102,0.175339922,0.140271493,0.13683043,0.13683043,0.798940857,0.723076923,0.887096774,0.34825799,0.33107454,0.383435583,0.319688109,0.28990228,-0.5396242,-0.506221003,-0.548533001
2015,28,263,2.534126984,17.73888889,21.8,27.8,27.8,29.15546218,34.6,23.5,9.04047619,58,5.575949103,1.262466305,2.930600984,3.126760536,3.360375387,3.360375387,3.406366074,3.572345638,3.198673118,2.306624542,4.077537444,-0.101153874,-0.781218405,-0.779892126,1.292827835,0.00431726,0.512393207,0.396826051,-0.528079466,0.135180995,0.091747073,0.091747073,0.831250881,0.553846154,0.947580645,0.38265139,0.219748306,0.334355828,0.270955166,0.226384365,-0.777187059,-0.760464623,-0.876850825
2015,29,293,4.267226891,29.87058824,41.6,45.6,47,29.13713235,34.7,22,10.05634921,61.9,5.683579767,1.661504017,3.429803894,3.751854253,3.841600541,3.871201011,3.405758044,3.575150689,3.135494216,2.403004852,4.141546164,0.004651477,-0.387820777,-0.388386217,1.270916666,0.117141662,-0.194024626,0.978802241,-0.289528544,0.152149321,0.154493276,0.154493276,0.827936302,0.569230769,0.887096774,0.490676847,0.25750242,0.63803681,0.444444444,0.382736156,0.692733132,0.144642666,-0.068683873
2015,30,250,0.619327731,4.335294118,11.6,12.6,12.8,29.15929622,35.2,22.9,9.40340803,61.2,5.525452939,0.482011082,1.674344013,2.533696814,2.610069793,2.624668592,3.406493208,3.589059119,3.173878459,2.342133448,4.130355,-0.14700286,-1.215860101,-1.212443774,1.297410973,0.681263668,0.229826074,0.604743464,-0.332345376,0.127828054,0.022422518,0.022422518,0.831944188,0.646153846,0.923387097,0.421244676,0.250726041,0.17791411,0.122807018,0.104234528,-1.534418673,-1.53336523,-1.508231255
2015,31,226,1.919094304,13.43366013,28.4,36,38.8,28.22421218,34.4,22,8.857236228,58.3,5.424950017,1.071273398,2.669562988,3.380994674,3.610917913,3.683866912,3.37499755,3.56671182,3.135494216,2.288205828,4.082609306,-0.23164714,-0.920825127,-0.918827526,0.179627482,-0.221331542,-0.194024626,0.291851026,-0.509729395,0.114253394,0.069480057,0.069480057,0.662853164,0.523076923,0.887096774,0.363166099,0.222652469,0.435582822,0.350877193,0.315960912,-0.287213662,-0.343505086,-0.413838509
2015,32,221,15.28968254,107.0277778,40,43.8,51,27.28487395,33.1,21.6,7.523809524,70.9,5.402677382,2.790531934,4.682388396,3.713572067,3.802208139,3.951243719,3.342327172,3.529297384,3.117949906,2.142863368,4.275276265,-0.249281366,2.114174569,2.101577862,-0.943241408,-1.688048759,-0.382402715,-0.472046215,0.260973586,0.111425339,0.553556959,0.553556959,0.492992854,0.323076923,0.870967742,0.221372757,0.344627299,0.613496933,0.426900585,0.415309446,0.573951702,0.053114963,0.099684242
2015,33,251,3.543650794,24.80555556,36,56.4,67.2,28.36806723,34.8,23.7,8.797619048,68,5.529429088,1.513730828,3.2505898,3.610917913,4.050044303,4.222444565,3.379907935,3.577947893,3.206803244,2.282139402,4.234106505,-0.143476015,-0.55206585,-0.55184149,0.351589344,0.229966063,0.606582252,0.257697368,0.083589567,0.128393665,0.128296487,0.128296487,0.688866437,0.584615385,0.955645161,0.356826554,0.316553727,0.552147239,0.549707602,0.54723127,0.276998128,0.693808887,0.781575107
2015,34,228,1.255555556,8.788888889,19,20.8,21,28.83361345,34.5,23.2,9.349206349,50.8,5.433722004,0.813396309,2.281247956,2.995732274,3.08190997,3.091042453,3.395635726,3.569532696,3.186352633,2.336909836,3.947390149,-0.22459345,-1.071442277,-1.068720408,0.908095346,-0.108507141,0.371109641,0.573692252,-0.96848117,0.115384615,0.045456896,0.045456896,0.77305105,0.538461538,0.935483871,0.415481001,0.150048403,0.291411043,0.202729045,0.171009772,-0.985054561,-1.116405692,-1.16307662
2015,35,246,1.657142857,11.6,27.6,39.6,42.2,28.81008403,34.4,23.4,9.761904762,56.9,5.509388337,0.977251432,2.533696814,3.353406718,3.703768067,3.765840495,3.394846727,3.56671182,3.194583132,2.376012562,4.058717385,-0.16111024,-0.980285679,-0.978002152,0.879968689,-0.221331542,0.465298685,0.81012008,-0.59536306,0.125565611,0.059996207,0.059996207,0.768796232,0.523076923,0.943548387,0.459366343,0.20909971,0.423312883,0.385964912,0.343648208,-0.346604377,-0.160449679,-0.270725611
2015,36,217,1.123809524,7.866666667,59.4,62.6,64,29.05420168,34.7,22.7,9.927777778,51.1,5.384495063,0.753211421,2.182298927,4.100989105,4.15261347,4.17438727,3.403002474,3.575150689,3.165475048,2.391307967,3.953164949,-0.263388746,-1.101347406,-1.098481733,1.171782756,0.117141662,0.13563703,0.90514588,-0.950131099,0.109162896,0.040687083,0.040687083,0.812939968,0.569230769,0.915322581,0.477004875,0.152952565,0.911042945,0.610136452,0.521172638,2.014176536,1.009070976,0.646880615
2015,37,303,2.695238095,18.86666667,32.4,58.8,67.4,28.33445378,34.1,0,8.56031746,68,5.717027701,1.307044989,2.989043285,3.5085559,4.091005661,4.225372825,3.378762722,3.55820113,0,2.257620934,4.234106505,0.039919927,-0.744647675,-0.743497252,0.311408405,-0.559804746,-10.55481951,0.121751367,0.083589567,0.15780543,0.097580038,0.097580038,0.682788126,0.476923077,0,0.331592482,0.316553727,0.496932515,0.573099415,0.548859935,0.009739912,0.815845824,0.789993513
2015,38,214,5.595238095,39.16666667,39,66.2,91.8,28.29159664,34.8,23.1,8.143650794,55.4,5.370638028,1.886347888,3.693037464,3.688879454,4.207673248,4.53044664,3.377300671,3.577947893,3.18221184,2.213059736,4.032469159,-0.273969281,-0.086374533,-0.088389529,0.260177708,0.229966063,0.324015118,-0.116949805,-0.687113415,0.107466063,0.202573401,0.202573401,0.675038279,0.584615385,0.931451613,0.287285165,0.194578896,0.598159509,0.645224172,0.747557003,0.499713309,1.192126383,1.817039014
2015,39,257,1.761904762,12.33333333,29,49.2,71.6,28.69495798,33.9,23.1,7.554761905,46.1,5.552959585,1.015920573,2.590267165,3.401197382,3.916015027,4.284964922,3.390977267,3.552486829,3.18221184,2.146488076,3.852273001,-0.122314944,-0.956505697,-0.95433652,0.742348973,-0.785453549,0.324015118,-0.454314128,-1.255965616,0.13178733,0.063789071,0.063789071,0.747978015,0.446153846,0.931451613,0.224664158,0.104549855,0.444785276,0.479532164,0.583061889,-0.242670626,0.327698073,0.966780034
2015,40,235,7.441269841,52.08888889,55.8,78.8,83,28.15630252,33.8,22.5,7.192857143,73.8,5.463831805,2.133132752,3.971967658,4.039536326,4.379523504,4.430816799,3.372671099,3.549617387,3.157000421,2.103262695,4.314817885,-0.199905535,0.332657576,0.328627594,0.098449429,-0.89827795,0.041447985,-0.661643146,0.438357606,0.119343891,0.269408256,0.269408256,0.650573076,0.430769231,0.907258065,0.186180089,0.372700871,0.855828221,0.768031189,0.675895765,1.74691832,1.832820307,1.446629161
2015,41,235,3.553174603,24.87222222,31.2,33.4,33.4,28.43781513,34.9,22.9,6.642063492,55.4,5.463831805,1.515824705,3.253169892,3.471966453,3.538056564,3.538056564,3.382280077,3.580737295,3.173878459,2.033667657,4.032469159,-0.199905535,-0.549904033,-0.549690069,0.434964792,0.342790464,0.229826074,-0.977183362,-0.687113415,0.119343891,0.128641293,0.128641293,0.701478933,0.6,0.923387097,0.127610036,0.194578896,0.478527607,0.325536062,0.271986971,-0.07934616,-0.475711768,-0.641135464
2015,42,224,0.38015873,2.661111111,14.8,15.4,15.6,29.12941176,35,23.9,7.583333333,51.8,5.416100402,0.322198514,1.297766684,2.76000994,2.797281335,2.809402695,3.40550183,3.583518938,3.214867803,2.149822338,3.966511191,-0.23870083,-1.270149249,-1.266471864,1.261687607,0.455614865,0.700771296,-0.437946048,-0.907314267,0.113122172,0.013763498,0.013763498,0.82654019,0.615384615,0.963709677,0.227702374,0.159728945,0.226993865,0.150097466,0.127035831,-1.296855814,-1.390988803,-1.390373575
2015,43,246,1.151587302,8.061111111,13.8,15.4,15.4,29.12605042,35.1,23.2,8.212698413,48.2,5.509388337,0.76620585,2.203991752,2.694627181,2.797281335,2.797281335,3.40539026,3.586292865,3.186352633,2.220582795,3.895893623,-0.16111024,-1.095042108,-1.092206755,1.257669513,0.568439267,0.371109641,-0.077393611,-1.127515119,0.125565611,0.041692767,0.041692767,0.825932358,0.630769231,0.935483871,0.294627521,0.124878993,0.211656442,0.150097466,0.125407166,-1.371094207,-1.390988803,-1.398791981
2015,44,266,5.729831933,40.10882353,29.8,32.2,32.2,27.86302521,34.5,21.6,6.707376284,71.6,5.587248658,1.906550171,3.716222783,3.42751469,3.502549876,3.502549876,3.362561371,3.569532696,3.117949906,2.042177829,4.284964922,-0.090573339,-0.055822979,-0.057984886,-0.252129261,-0.108507141,-0.382402715,-0.939766786,0.303790418,0.136877828,0.207446318,0.207446318,0.597539809,0.538461538,0.870967742,0.134555239,0.351403679,0.457055215,0.313840156,0.262214984,-0.183279911,-0.536730237,-0.691645898
2015,45,198,4.314285714,30.2,33.8,46.8,50.2,27.95630252,34.5,23,6.21984127,51.8,5.293304825,1.670398612,3.440418095,3.549617387,3.867025639,3.935739532,3.365787884,3.569532696,3.17805383,1.976832968,3.966511191,-0.330398801,-0.37713886,-0.377755666,-0.140627156,-0.108507141,0.276920596,-1.219067216,-0.907314267,0.09841629,0.156197022,0.156197022,0.614407123,0.538461538,0.927419355,0.082711955,0.159728945,0.518404908,0.456140351,0.408794788,0.113673663,0.205661135,0.066010619
